"Str Student","Restriction","Start Date","End Date","Class","Credits - Current Registered Credits + Completed Credits","Credits - Completed Credits Undergrad ONLY","Active Programs","Student Restrictions Id"
"1261267","INS25","2025-02-25","2025-10-27","JR","88.00","73.00","GDES.BS","334772"
"1261702","INS25","2025-02-25","2025-03-18","SR","120.00","108.00","CSIN.BS","334773"
"1262172","INS25","2025-02-25","2025-03-23","SR","120.00","106.00","GDES.BS","334774"
"1262175","INS25","2025-02-25","2025-03-24","SR","126.00","109.00","FILM.BFA","334775"
"1262361","INS25","2025-02-25","2025-08-31","JR","120.00","101.00","FILM.BFA","334776"
"1262369","INS25","2025-02-25","2025-03-10","SR","126.00","115.00","GMRT.BS","334777"
"1262383","INS25","2025-02-25","2025-08-31","SR","123.00","111.00","EDUC.BS","334778"
"1262387","INS25","2025-02-25","2025-08-31","SO","54.00","54.00","","334779"
"1262403","INS25","2025-02-25","","FY","27.00","27.00","","334780"
"1262418","INS25","2025-02-25","2025-08-21","JR","114.00","102.00","CNCS.BS","334781"
"1262436","INS25","2025-02-25","2025-03-22","JR","120.00","104.00","COMM.BS","334782"
"1262509","INS25","2025-02-25","2025-04-16","SR","121.00","107.00","INAR.BS","334783"
"1262534","INS25","2025-02-25","2025-03-22","SR","120.00","105.00","GPRO.BS","334784"
"1262577","INS25","2025-02-25","2025-08-18","SR","116.00","99.00","GPMG.BS","334785"
"1262593","INS25","2025-02-25","2025-04-02","JR","92.00","77.00","INPS.BS","334786"
"1262597","INS25","2025-02-25","2025-03-24","JR","103.00","94.00","CNCS.BS","334787"
"1262661","INS25","2025-02-25","2025-03-05","JR","95.00","78.00","GMSD.BS","334788"
"1262663","INS25","2025-02-25","2025-03-20","JR","120.00","102.00","GDES.BS","334789"
"1262747","INS25","2025-02-25","2025-08-31","JR","81.00","78.00","DIGF.BS","334790"
"1262760","INS25","2025-02-25","2025-05-01","SR","123.00","113.00","CREM.BFA","334791"
"1262770","INS25","2025-02-25","2025-03-17","SR","122.00","109.00","CNCS.BS","334792"
"1262775","INS25","2025-02-25","2025-03-16","SR","126.00","112.00","GDES.BS","334793"
"1262777","INS25","2025-02-25","2025-03-16","SR","136.00","125.00","GDES.BS","334794"
"1262783","INS25","2025-02-25","","SO","39.00","39.00","","334795"
"1262789","INS25","2025-02-25","2025-05-20","SR","120.00","109.00","GMRT.BS","334796"
"1262853","INS25","2025-02-25","2025-03-30","JR","113.00","97.00","CREM.BFA","334797"
"1262944","INS25","2025-02-25","2025-03-16","SR","120.00","109.00","GMRT.BS","334798"
"1263026","INS25","2025-02-25","2025-04-01","JR","120.00","104.00","CREM.BFA","334799"
"1263132","INS25","2025-02-25","2025-03-12","SR","144.00","132.00","CSIN.BS","334800"
"1263147","INS25","2025-02-25","2025-03-18","JR","120.00","104.00","BRMP.BS","334801"
"1263195","INS25","2025-02-25","2025-03-16","JR","113.00","95.00","PSYC.BS","334802"
"1263260","INS25","2025-02-25","2025-03-05","SR","126.00","114.00","CSIN.BS","334803"
"1263292","INS25","2025-02-25","2025-03-23","SR","117.00","104.00","COMM.BS","334804"
"1263306","INS25","2025-02-25","2025-03-23","JR","120.00","106.00","GMSD.BS","334805"
"1263414","INS25","2025-02-25","2025-03-20","SR","120.00","106.00","GDES.BS","334806"
"1263425","INS25","2025-02-25","2025-03-22","SR","123.00","108.00","GPRO.BS","334807"
"1263569","INS25","2025-02-25","2025-03-23","SR","171.00","156.00","FILM.BFA, FINA.BS","334808"
"1263655","INS25","2025-02-25","2025-03-10","SR","121.00","107.00","IBUS.BS","334809"
"1263681","INS25","2025-02-25","2025-04-02","JR","108.00","94.00","CNCS.BS","334810"
"1263719","INS25","2025-02-25","2025-08-31","JR","63.00","63.00","","334811"
"1263724","INS25","2025-02-25","2025-03-12","SR","123.00","110.00","CREM.BFA","334812"
"1263753","INS25","2025-02-25","2025-03-24","JR","120.00","104.00","CRIM.BS","334813"
"1263843","INS25","2025-02-25","","JR","80.00","80.00","","334814"
"1263939","INS25","2025-02-25","2025-03-30","SO","70.00","61.00","DIGF.BS","334815"
"1263967","INS25","2025-02-25","2025-03-12","JR","121.00","105.00","INPS.BS","334816"
"1263968","INS25","2025-02-25","2025-03-20","SR","142.00","130.00","CNCS.BS","334817"
"1263994","INS25","2025-02-25","2025-03-30","SR","127.00","118.00","VCDS.BFA","334818"
"1264023","INS25","2025-02-25","2025-03-12","SR","129.00","114.00","ACCT.BS","334819"
"1264074","INS25","2025-02-25","2025-03-26","JR","116.00","98.00","MRKT.BS","334820"
"1264097","INS25","2025-02-25","2025-03-12","SR","123.00","108.00","GMSD.BS","334821"
"1264117","INS25","2025-02-25","2025-08-21","JR","85.00","69.00","CREM.BFA","334822"
"1264180","INS25","2025-02-25","2025-03-23","SR","117.00","102.00","GMRT.BS","334823"
"1264203","INS25","2025-02-25","2025-08-31","SO","46.00","46.00","","334824"
"1264207","INS25","2025-02-25","2025-05-11","SR","132.00","117.00","GPRO.BS","334825"
"1264211","INS25","2025-02-25","2025-08-31","SR","126.00","112.00","GMRT.BS","334826"
"1264227","INS25","2025-02-25","2025-03-23","SR","126.00","112.00","PWRT.BS","334827"
"1264395","INS25","2025-02-25","2025-03-05","JR","99.00","84.00","INAR.BS","334828"
"1264406","INS25","2025-02-25","","SO","83.00","83.00","","334829"
"1264517","INS25","2025-02-25","2025-04-30","JR","100.00","92.00","INAR.BS","334830"
"1264528","INS25","2025-02-25","2025-03-24","JR","120.00","108.00","EDUC.BS","334831"
"1264548","INS25","2025-02-25","2025-03-16","SR","120.00","106.00","GDES.BS","334832"
"1264553","INS25","2025-02-25","2025-03-05","SR","120.00","106.00","GMRT.BS","334833"
"1264650","INS25","2025-02-25","2025-03-22","SR","120.00","108.00","CNCS.BS","334834"
"1264684","INS25","2025-02-25","2025-08-26","JR","120.00","102.00","FINA.BS","334835"
"1264691","INS25","2025-02-25","2025-08-31","SO","58.00","58.00","","334836"
"1264764","INS25","2025-02-25","2025-03-10","SR","120.00","105.00","CNCS.BS","334837"
"1264783","INS25","2025-02-25","2025-03-23","SR","120.00","104.00","CSIN.BS","334838"
"1264794","INS25","2025-02-25","2025-03-16","SR","120.00","106.00","GMRT.BS","334839"
"1264796","INS25","2025-02-25","2025-04-02","JR","120.00","102.00","GPRO.BS","334840"
"1264817","INS25","2025-02-25","2025-03-22","SR","120.00","108.00","EDUC.BS","334841"
"1264825","INS25","2025-02-25","2025-08-18","JR","101.00","86.00","LAW.BA","334842"
"1264843","INS25","2025-02-25","2025-03-24","JR","117.00","103.00","BUSI.BSBA","334843"
"1264855","INS25","2025-02-25","2025-03-16","JR","116.00","99.00","MRKT.BS","334844"
"1264868","INS25","2025-02-25","2025-03-18","JR","120.00","103.00","GMRT.BS","334845"
"1264887","INS25","2025-02-25","2025-08-21","JR","120.00","103.00","BUSI.BSBA","334846"
"1264892","INS25","2025-02-25","2025-03-18","JR","120.00","101.00","COMM.BS","334847"
"1264907","INS25","2025-02-25","2025-03-05","SR","136.00","121.00","VCDS.BFA","334848"
"1264918","INS25","2025-02-25","2025-04-03","SR","93.00","93.00","","334849"
"1264974","INS25","2025-02-25","2025-03-05","SR","120.00","105.00","FILM.BFA","334850"
"1265036","INS25","2025-02-25","2025-03-30","JR","102.00","90.00","CNCS.BS","334851"
"1265068","INS25","2025-02-25","2025-03-31","JR","60.00","60.00","","334852"
"1265070","INS25","2025-02-25","2025-03-05","SR","121.00","106.00","VCDS.BFA","334853"
"1265104","INS25","2025-02-25","2025-03-12","SR","121.00","105.00","COMM.BS","334854"
"1265117","INS25","2025-02-25","2025-07-06","SO","73.00","60.00","CNCS.BS","334855"
"1265135","INS25","2025-02-25","2025-03-22","SR","123.00","109.00","GDES.BS","334856"
"1265137","INS25","2025-02-25","2025-03-22","JR","120.00","102.00","CNCS.BS","334857"
"1265140","INS25","2025-02-25","2025-03-22","SR","132.00","115.00","GMSD.BS","334858"
"1265141","INS25","2025-02-25","2025-03-21","SR","131.00","115.00","VCDS.BFA","334859"
"1265176","INS25","2025-02-25","2025-03-23","SR","120.00","106.00","FILM.BFA","334860"
"1265213","INS25","2025-02-25","2025-03-23","SR","120.00","106.00","PWRT.BS","334861"
"1265223","INS25","2025-02-25","2025-08-23","JR","94.00","80.00","INAR.BS","334862"
"1265230","INS25","2025-02-25","2025-03-05","SR","138.00","124.00","GMRT.BS","334863"
"1265259","INS25","2025-02-25","2025-08-31","JR","108.00","95.00","CREM.BFA","334864"
"1265265","INS25","2025-02-25","2025-03-16","SR","120.00","106.00","GDES.BS","334865"
"1265280","INS25","2025-02-25","2025-03-25","JR","120.00","102.00","FILM.BFA","334866"
"1265284","INS25","2025-02-25","","SO","57.00","57.00","","334867"
"1265318","INS25","2025-02-25","2025-03-12","SR","123.00","109.00","GDES.BS","334868"
"1265367","INS25","2025-02-25","2025-04-06","JR","117.00","100.00","BUSI.BSBA","334869"
"1265375","INS25","2025-02-25","2025-08-31","JR","81.00","81.00","","334870"
"1265377","INS25","2025-02-25","2025-03-16","SR","126.00","112.00","GMRT.BS","334871"
"1265489","INS25","2025-02-25","2025-04-03","JR","101.00","86.00","MRKT.BS","334872"
"1265565","INS25","2025-02-25","","SO","67.00","67.00","","334873"
"1265799","INS25","2025-02-25","2025-03-10","SR","110.00","110.00","","334874"
"1265877","INS25","2025-02-25","2025-05-11","SR","123.00","112.00","GMRT.BS","334875"
"1265959","INS25","2025-02-25","2025-04-06","JR","116.00","102.00","GMSD.BS","334876"
"1266106","INS25","2025-02-25","2025-05-11","JR","68.00","68.00","","334877"
"1266309","INS25","2025-02-25","2025-03-24","ALUM","125.00","125.00","","334878"
"1266476","INS25","2025-02-25","2025-08-31","ALUM","120.00","120.00","","334879"
"1266488","INS25","2025-02-25","2025-03-05","ALUM","120.00","120.00","","334880"
"1266844","INS25","2025-02-25","2025-04-13","SR","120.00","102.00","LAW.BA","334881"
"1267044","INS25","2025-02-25","2025-03-24","JR","124.00","106.00","INPS.BS","334882"
"1267403","INS25","2025-02-25","2025-04-10","SR","120.00","108.00","EDUC.BS","334883"
"1267915","INS25","2025-02-25","2025-05-18","SR","132.00","118.00","ACCT.BS","334884"
"1268790","INS25","2025-02-25","2025-08-31","JR","113.00","101.00","CNCS.BS","334885"
"1269017","INS25","2025-02-25","2025-03-23","JR","120.00","114.00","CNCS.BS","334886"
"1269138","INS25","2025-02-25","2025-03-10","JR","120.00","101.00","PSYC.BS","334887"
"1269169","INS25","2025-02-25","2025-07-17","SO","68.00","53.00","CRCJ.BS","334888"
"1270863","INS25","2025-02-25","2025-03-16","JR","120.00","105.00","CNCS.BS","334889"
"1272571","INS25","2025-02-25","2025-08-31","SO","47.00","47.00","","334890"
"1274105","INS25","2025-02-25","2025-03-10","SR","123.00","109.00","WRPB.BS","334891"
"1276199","INS25","2025-02-25","2025-03-10","JR","121.00","106.00","CRCJ.BS","334892"
"1276223","INS25","2025-02-25","2025-03-22","ALUM","120.00","120.00","","334893"
"1276342","INS25","2025-02-25","2025-03-24","JR","112.00","94.00","GPMG.BS","334894"
"1277779","INS25","2025-02-25","2025-03-26","JR","92.00","83.00","EDUC.BS","334895"
"1278355","INS25","2025-02-25","2025-03-22","SR","126.00","111.00","VCDS.BFA","334896"
"1281872","INS25","2025-02-25","2025-04-03","JR","114.00","99.00","VCDS.BFA","334897"
"1283476","INS25","2025-02-25","2025-04-02","JR","100.00","100.00","","334898"
"1283564","INS25","2025-02-25","2025-08-31","FY","63.00","63.00","","334899"
"1283899","INS25","2025-02-25","2025-03-05","SR","120.00","108.00","VCDS.BFA","334900"
"1064572","INS25","2025-02-25","2025-08-31","SR","141.00","126.00","INPS.BS","334901"
"1163580","INS25","2025-02-25","2025-04-13","JR","89.00","76.00","PSYC.BS","334902"
"1236772","INS25","2025-02-25","2025-08-31","JR","72.00","72.00","","334903"
"1243589","INS25","2025-02-25","2025-04-02","JR","90.00","78.00","VCDS.BFA","334904"
"1246747","INS25","2025-02-25","2025-08-31","JR","91.00","75.00","GDES.BS","334905"
"1254506","INS25","2025-02-25","2025-08-31","JR","66.00","66.00","","334906"
"1254865","INS25","2025-02-25","2025-04-02","SO","57.00","57.00","","334907"
"1257448","INS25","2025-02-25","2025-03-30","SO","79.00","67.00","CNCS.BS","334908"
"1257460","INS25","2025-02-25","","FY","27.00","27.00","","334909"
"1257465","INS25","2025-02-25","2025-03-05","JR","108.00","94.00","GMRT.BS","334910"
"1257996","INS25","2025-02-25","","SO","56.00","56.00","","334911"
"1259235","INS25","2025-02-25","2025-08-31","SO","89.00","71.00","EDUC.BS","334912"
"1260137","INS25","2025-02-25","2025-03-26","SO","86.00","72.00","EDUC.BS","334913"
"1260414","INS25","2025-02-25","2025-03-26","JR","95.00","80.00","INAR.BS","334914"
"1260440","INS25","2025-02-25","2025-03-20","SO","81.00","66.00","PWRT.BS","334915"
"1262207","INS25","2025-02-25","2025-04-01","JR","94.00","79.00","CSIN.BS","334916"
"1262601","INS25","2025-02-25","2025-03-27","JR","97.00","82.00","GDES.BS","334917"
"1262785","INS25","2025-02-25","2025-04-03","SO","76.00","63.00","ACCT.BS","334918"
"1262829","INS25","2025-02-25","2025-03-30","SO","89.00","73.00","LAW.BA","334919"
"1263626","INS25","2025-02-25","2025-03-19","SO","79.00","67.00","INAR.BS","334920"
"1264470","INS25","2025-02-25","2025-03-23","JR","90.00","75.00","CNCS.BS","334921"
"1265111","INS25","2025-02-25","2025-08-31","SO","54.00","54.00","","334922"
"1265290","INS25","2025-02-25","2025-08-31","SO","53.00","53.00","","334923"
"1265346","INS25","2025-02-25","2025-08-26","SO","76.00","64.00","BUSI.BSBA","334924"
"1266301","INS25","2025-02-25","2025-03-02","SR","142.00","134.00","SOWK.BSW","334925"
"1268125","INS25","2025-02-25","2025-03-05","JR","97.00","81.00","PSYC.BS","334926"
"1268129","INS25","2025-02-25","2025-03-23","JR","99.00","87.00","FILM.BFA","334927"
"1268132","INS25","2025-02-25","2025-06-15","SO","51.00","51.00","CSIN.BS","334928"
"1268133","INS25","2025-02-25","2025-03-10","SO","64.00","57.00","GDES.BS","334929"
"1268135","INS25","2025-02-25","2025-08-31","JR","94.00","79.00","ANIM.BFA","334930"
"1268136","INS25","2025-02-25","2025-08-31","JR","95.00","80.00","GMRT.BFA","334931"
"1268143","INS25","2025-02-25","2025-05-12","FY","0.00","0.00","","334932"
"1268144","INS25","2025-02-25","2025-03-05","JR","102.00","87.00","GPRO.BS","334933"
"1268145","INS25","2025-02-25","2025-03-05","JR","95.00","80.00","GPRO.BS","334934"
"1268146","INS25","2025-02-25","","FY","0.00","0.00","","334935"
"1268425","INS25","2025-02-25","2025-03-05","JR","64.00","64.00","","334936"
"1268445","INS25","2025-02-25","2025-03-10","JR","96.00","80.00","CNCS.BS","334937"
"1268463","INS25","2025-02-25","2025-03-05","SO","91.00","76.00","INPS.BS","334938"
"1268596","INS25","2025-02-25","2025-03-23","JR","94.00","82.00","BRMP.BS","334939"
"1268610","INS25","2025-02-25","2025-03-24","JR","113.00","98.00","CNCS.BS","334940"
"1268709","INS25","2025-02-25","","FY","37.00","37.00","","334941"
"1268785","INS25","2025-02-25","","FY","27.00","27.00","","334942"
"1268806","INS25","2025-02-25","2025-08-31","SO","87.00","72.00","PWRT.BS","334943"
"1268815","INS25","2025-02-25","2025-03-16","JR","96.00","81.00","GPRO.BS","334944"
"1268925","INS25","2025-02-25","2025-08-31","SO","54.00","54.00","","334945"
"1268958","INS25","2025-02-25","2025-04-01","SO","73.00","58.00","ANIM.BFA","334946"
"1268980","INS25","2025-02-25","2025-04-03","SO","55.00","55.00","","334947"
"1269086","INS25","2025-02-25","2025-03-10","JR","109.00","94.00","ANIM.BFA","334948"
"1269202","INS25","2025-02-25","2025-03-20","SR","130.00","115.00","SOWK.BSW","334949"
"1269261","INS25","2025-02-25","2025-03-24","JR","89.00","75.00","CREM.BFA","334950"
"1269276","INS25","2025-02-25","","FY","36.00","36.00","","334951"
"1269283","INS25","2025-02-25","2025-03-25","SO","81.00","67.00","SOWK.BSW","334952"
"1269288","INS25","2025-02-25","2025-03-17","JR","96.00","78.00","VCDS.BFA","334953"
"1269290","INS25","2025-02-25","2025-03-05","JR","91.00","76.00","GMRT.BFA","334954"
"1269319","INS25","2025-02-25","2025-04-13","SO","87.00","72.00","BUSI.BSBA","334955"
"1269353","INS25","2025-02-25","","FY","30.00","30.00","","334956"
"1269447","INS25","2025-02-25","2025-03-24","JR","93.00","78.00","PSYC.BS","334957"
"1269458","INS25","2025-02-25","2025-04-08","SO","42.00","42.00","","334958"
"1269514","INS25","2025-02-25","2025-03-10","JR","86.00","73.00","GMSD.BS","334959"
"1269643","INS25","2025-02-25","","FY","40.00","40.00","","334960"
"1269655","INS25","2025-02-25","2025-04-03","JR","94.00","81.00","CNCS.BS","334961"
"1269674","INS25","2025-02-25","2025-04-15","SO","49.00","49.00","","334962"
"1269679","INS25","2025-02-25","2025-03-05","SO","63.00","63.00","","334963"
"1269745","INS25","2025-02-25","2025-03-05","JR","88.00","73.00","GMRT.BFA","334964"
"1269859","INS25","2025-02-25","2025-03-31","SO","84.00","68.00","CNCS.BS","334965"
"1269882","INS25","2025-02-25","2025-08-31","FY","24.00","24.00","","334966"
"1269932","INS25","2025-02-25","2025-08-31","SO","58.00","58.00","","334967"
"1270150","INS25","2025-02-25","2025-08-31","FY","41.00","41.00","","334968"
"1270194","INS25","2025-02-25","2025-03-20","SO","89.00","74.00","PWRT.BS","334969"
"1270228","INS25","2025-02-25","2025-08-31","SO","88.00","73.00","GMSD.BS","334970"
"1270241","INS25","2025-02-25","2025-03-05","JR","88.00","73.00","GDES.BS","334971"
"1270257","INS25","2025-02-25","","FY","6.00","6.00","","334972"
"1270287","INS25","2025-02-25","2025-03-16","JR","107.00","95.00","GMRT.BFA","334973"
"1270288","INS25","2025-02-25","","FY","39.00","39.00","","334974"
"1270307","INS25","2025-02-25","2025-03-16","JR","91.00","76.00","GDES.BS","334975"
"1270344","INS25","2025-02-25","2025-08-18","SO","38.00","38.00","","334976"
"1270367","INS25","2025-02-25","2025-03-20","JR","104.00","89.00","SOWK.BSW","334977"
"1270369","INS25","2025-02-25","2025-03-06","JR","116.00","101.00","GPRO.BS","334978"
"1270417","INS25","2025-02-25","","FY","44.00","44.00","","334979"
"1270627","INS25","2025-02-25","2025-03-16","JR","92.00","77.00","CNCS.BS","334980"
"1270640","INS25","2025-02-25","2025-03-17","JR","97.00","82.00","CSIN.BS","334981"
"1270734","INS25","2025-02-25","","FY","12.00","12.00","","334982"
"1270827","INS25","2025-02-25","2025-03-26","JR","88.00","73.00","GMRT.BFA","334983"
"1271108","INS25","2025-02-25","2025-08-31","JR","103.00","90.00","BUSM.CED.BS, MGMT.FOUND.CED.CERT","334984"
"1271117","INS25","2025-02-25","2025-03-31","JR","107.00","93.00","PWRT.BS","334985"
"1271156","INS25","2025-02-25","2025-03-05","SO","69.00","69.00","","334986"
"1271173","INS25","2025-02-25","2025-04-02","SO","88.00","73.00","GMRT.BFA","334987"
"1271198","INS25","2025-02-25","2025-08-22","SO","53.00","53.00","","334988"
"1271235","INS25","2025-02-25","2025-08-31","JR","97.00","85.00","INTG.CED.BS","334989"
"1271285","INS25","2025-02-25","","SO","51.00","51.00","","334990"
"1271292","INS25","2025-02-25","2025-08-31","SO","83.00","67.00","INAR.BS","334991"
"1271427","INS25","2025-02-25","2025-04-15","FY","21.00","21.00","","334992"
"1271432","INS25","2025-02-25","2025-03-18","SO","89.00","74.00","BUSI.BSBA","334993"
"1271616","INS25","2025-02-25","2025-03-05","JR","97.00","82.00","GMSD.BS","334994"
"1271709","INS25","2025-02-25","2025-04-02","JR","94.00","78.00","FILM.BFA","334995"
"1271725","INS25","2025-02-25","2025-04-06","JR","64.00","64.00","","334996"
"1271760","INS25","2025-02-25","2025-04-29","JR","63.00","63.00","","334997"
"1271766","INS25","2025-02-25","2025-03-17","SO","82.00","69.00","VCDS.BFA","334998"
"1271767","INS25","2025-02-25","2025-04-06","SO","84.00","68.00","FILM.BFA","334999"
"1271768","INS25","2025-02-25","2025-03-16","SO","57.00","57.00","","335000"
"1271786","INS25","2025-02-25","2025-08-31","FY","30.00","30.00","","335001"
"1271838","INS25","2025-02-25","2025-08-31","JR","101.00","85.00","ANIM.BFA","335002"
"1271851","INS25","2025-02-25","2025-03-22","SR","125.00","110.00","GDES.BS","335003"
"1271968","INS25","2025-02-25","2025-03-24","JR","85.00","70.00","INAR.BS","335004"
"1272095","INS25","2025-02-25","2025-03-22","SO","87.00","69.00","GPRO.BS","335005"
"1272096","INS25","2025-02-25","2025-03-26","JR","94.00","81.00","IXDS.BS","335006"
"1272105","INS25","2025-02-25","","FY","33.00","33.00","","335007"
"1272113","INS25","2025-02-25","2025-03-24","JR","93.00","78.00","PWRT.BS","335008"
"1272133","INS25","2025-02-25","2025-04-02","SO","91.00","75.00","FILM.BFA","335009"
"1272137","INS25","2025-02-25","","SO","56.00","56.00","","335010"
"1272152","INS25","2025-02-25","2025-04-02","SO","83.00","68.00","ANIM.BFA","335011"
"1272192","INS25","2025-02-25","2025-03-27","SO","76.00","60.00","VCDS.BFA","335012"
"1272210","INS25","2025-02-25","2025-08-31","SO","36.00","36.00","","335013"
"1272221","INS25","2025-02-25","2025-03-22","SO","88.00","73.00","BUSI.BSBA","335014"
"1272222","INS25","2025-02-25","2025-03-26","JR","99.00","83.00","FILM.BFA","335015"
"1272228","INS25","2025-02-25","2025-03-20","JR","97.00","82.00","GMRT.BFA","335016"
"1272388","INS25","2025-02-25","2025-03-30","SO","58.00","58.00","","335017"
"1272426","INS25","2025-02-25","","SO","42.00","42.00","","335018"
"1272432","INS25","2025-02-25","2025-03-16","JR","96.00","78.00","CNCS.BS","335019"
"1272438","INS25","2025-02-25","2025-08-31","SO","33.00","33.00","","335020"
"1272455","INS25","2025-02-25","2025-08-31","SO","75.00","62.00","SOWK.BSW","335021"
"1272468","INS25","2025-02-25","2025-04-16","JR","91.00","76.00","ANIM.BFA","335022"
"1272474","INS25","2025-02-25","2025-03-26","SO","52.00","52.00","","335023"
"1272575","INS25","2025-02-25","2025-08-31","JR","87.00","75.00","CNCS.BS","335024"
"1272613","INS25","2025-02-25","2025-08-31","SO","48.00","48.00","CYBR.CED.BS","335025"
"1272698","INS25","2025-02-25","","SO","47.00","47.00","","335026"
"1272699","INS25","2025-02-25","2025-08-31","FY","24.00","24.00","","335027"
"1272758","INS25","2025-02-25","2025-03-30","SO","58.00","46.00","GMBP.BS","335028"
"1272762","INS25","2025-02-25","2025-03-27","SO","46.00","46.00","","335029"
"1272943","INS25","2025-02-25","2025-04-01","SO","85.00","69.00","FILM.BFA","335030"
"1273014","INS25","2025-02-25","2025-04-02","JR","94.00","79.00","GMRT.BFA","335031"
"1273023","INS25","2025-02-25","2025-03-05","JR","95.00","79.00","ACCT.BS","335032"
"1273079","INS25","2025-02-25","2025-04-01","FY","15.00","15.00","","335033"
"1273087","INS25","2025-02-25","","FY","22.00","22.00","","335034"
"1273089","INS25","2025-02-25","2025-08-31","SO","61.00","54.00","GMSD.BS","335035"
"1273101","INS25","2025-02-25","2025-08-31","FY","18.00","18.00","","335036"
"1273134","INS25","2025-02-25","2025-03-30","JR","95.00","77.00","CNCS.BS","335037"
"1273156","INS25","2025-02-25","2025-08-31","SO","30.00","30.00","","335038"
"1273159","INS25","2025-02-25","2025-03-24","JR","99.00","84.00","CSIN.BS","335039"
"1273313","INS25","2025-02-25","2025-04-02","SO","80.00","65.00","MRKT.BS","335040"
"1273336","INS25","2025-02-25","2025-07-08","SO","85.00","69.00","ACCT.BS","335041"
"1273353","INS25","2025-02-25","2025-08-31","FY","18.00","18.00","","335042"
"1273387","INS25","2025-02-25","2025-03-10","JR","100.00","84.00","FILM.BFA","335043"
"1273446","INS25","2025-02-25","2025-04-03","SO","85.00","69.00","GDES.BS","335044"
"1273527","INS25","2025-02-25","2025-03-10","JR","91.00","75.00","VCDS.BFA","335045"
"1273528","INS25","2025-02-25","2025-08-31","JR","61.00","61.00","","335046"
"1273589","INS25","2025-02-25","2025-04-02","JR","95.00","80.00","GDES.BS","335047"
"1273627","INS25","2025-02-25","2025-06-15","JR","106.00","91.00","VCDS.BFA","335048"
"1273667","INS25","2025-02-25","2025-06-23","SO","66.00","50.00","FILM.BFA","335049"
"1273692","INS25","2025-02-25","","FY","39.00","39.00","","335050"
"1273697","INS25","2025-02-25","2025-03-25","SO","90.00","77.00","PSYC.BS","335051"
"1273790","INS25","2025-02-25","2025-03-16","SO","82.00","66.00","GDES.BS","335052"
"1273851","INS25","2025-02-25","2025-04-22","SO","88.00","73.00","GMRT.BFA","335053"
"1273990","INS25","2025-02-25","2025-07-02","SO","73.00","60.00","DHMS.BS","335054"
"1273998","INS25","2025-02-25","","SO","45.00","45.00","","335055"
"1274028","INS25","2025-02-25","","SO","48.00","48.00","","335056"
"1274064","INS25","2025-02-25","2025-03-31","SO","88.00","73.00","FILM.BFA","335057"
"1274065","INS25","2025-02-25","2025-04-22","SO","43.00","43.00","","335058"
"1274110","INS25","2025-02-25","","FY","27.00","27.00","","335059"
"1274131","INS25","2025-02-25","2025-03-22","SO","54.00","54.00","","335060"
"1274145","INS25","2025-02-25","2025-03-26","SO","73.00","61.00","INAR.BS","335061"
"1274201","INS25","2025-02-25","2025-04-03","SO","76.00","60.00","FILM.BFA","335062"
"1274205","INS25","2025-02-25","2025-04-15","JR","102.00","87.00","CNCS.BS","335063"
"1274216","INS25","2025-02-25","","SO","42.00","42.00","","335064"
"1274221","INS25","2025-02-25","","FY","33.00","33.00","","335065"
"1274226","INS25","2025-02-25","2025-03-26","SO","84.00","69.00","IXDS.BS","335066"
"1274270","INS25","2025-02-25","2025-04-03","JR","102.00","86.00","FINA.BS","335067"
"1274272","INS25","2025-02-25","","FY","18.00","18.00","","335068"
"1274297","INS25","2025-02-25","","SO","33.00","33.00","","335069"
"1274311","INS25","2025-02-25","2025-03-05","JR","97.00","82.00","CNCS.BS","335070"
"1274355","INS25","2025-02-25","2025-08-31","SO","45.00","45.00","","335071"
"1274381","INS25","2025-02-25","","SO","40.00","40.00","","335072"
"1274383","INS25","2025-02-25","2025-03-05","JR","93.00","77.00","EDUC.BS","335073"
"1274391","INS25","2025-02-25","2025-08-19","FY","27.00","27.00","","335074"
"1274397","INS25","2025-02-25","2025-03-20","JR","93.00","78.00","PWRT.BS","335075"
"1274417","INS25","2025-02-25","2025-08-31","JR","78.00","78.00","","335076"
"1274420","INS25","2025-02-25","2025-04-03","JR","106.00","94.00","GMRT.BFA","335077"
"1274425","INS25","2025-02-25","2025-04-01","SO","79.00","63.00","BUSI.BSBA","335078"
"1274460","INS25","2025-02-25","2025-03-26","JR","98.00","83.00","GDES.BS","335079"
"1274463","INS25","2025-02-25","2025-08-26","SO","94.00","79.00","WRPB.BS","335080"
"1274479","INS25","2025-02-25","2025-03-31","JR","91.00","76.00","GMRT.BFA","335081"
"1274502","INS25","2025-02-25","","SO","31.00","31.00","","335082"
"1274526","INS25","2025-02-25","2025-04-01","JR","66.00","60.00","DGMD.CED.BS","335083"
"1274528","INS25","2025-02-25","2025-08-31","SO","91.00","75.00","VCDS.BFA","335084"
"1274529","INS25","2025-02-25","2025-08-31","SO","66.00","60.00","DMKT.CED.BS","335085"
"1274546","INS25","2025-02-25","2025-05-19","JR","90.00","78.00","FILM.BFA","335086"
"1274561","INS25","2025-02-25","2025-03-25","SO","81.00","69.00","INPS.BS","335087"
"1274612","INS25","2025-02-25","2025-08-31","SO","87.00","74.00","FILM.BFA","335088"
"1274685","INS25","2025-02-25","2025-06-16","SO","87.00","75.00","PWRT.BS","335089"
"1274706","INS25","2025-02-25","2025-03-30","JR","104.00","89.00","ACCT.BS","335090"
